include,name,suggested_category,longitude,latitude,address,website,source,source_id,reason
,PrintSpace,,-74.020089,40.6346605,509 Senator Street,https://ellencolemanizzo.com/printspace-workshops-and-wares,OpenStreetMap,node/2553164677,OpenStreetMap arts-centre tag
,Privé,,-74.1771398,40.542103,813 Annadale Road,,OpenStreetMap,node/12546636525,Requires manual review
,Pro Metal Construction,,-74.0164411,40.6371618,549 63rd Street,,OpenStreetMap,way/249579806,Requires manual review
,ProfAir LTS,,-73.9935746,40.6688247,542 3rd Avenue,https://profaircorp.com,OpenStreetMap,way/248171314,Requires manual review
,Professional African Hair Braiding,,-73.9567436,40.6655376,1673 Bedford Avenue,,OpenStreetMap,node/9419303532,Requires manual review
,"Professional Organization for Women in the Arts, Inc.",,-73.989515,40.732546,"109 E 12th St. Apt 3, New York City, 10003",,NYC DCLA,dcla-row-1891,Design-related name in DCLA Visual Arts discipline
,"Project City Kids, Inc.",,-74.01586,40.711411,"395 South End Ave #6H, New York, 10280",,NYC DCLA,dcla-row-1892,Requires manual review
,Project Hospitality,,-74.0761164,40.6393835,14 Slosson Terrace,,OpenStreetMap,node/2494224915,Requires manual review
,Project Management Academy New York,,-73.9922855,40.7429616,71 West 23rd Street,https://projectmanagementacademy.net/pmp-certification/new-york,OpenStreetMap,node/3220584269,Requires manual review
,Project One Services Inc,,-74.1206494,40.6049222,,,OpenStreetMap,node/12889602638,Requires manual review
,Project Ore,,-73.9844144,40.7305161,,,OpenStreetMap,node/11565487892,Requires manual review
,"Project Rebirth, Inc",,-74.005901,40.710114,"163 William Street, New York, 10038",,NYC DCLA,dcla-row-1894,Requires manual review
,"Project Y Theatre, Inc.",,-73.992417,40.753612,"520 8th Avenue #353, New York, 10018",,NYC DCLA,dcla-row-1895,Requires manual review
,"Projectivity Group, Inc.",,-74.111712,40.634735,"884 castleton ave, staten island, 10310",,NYC DCLA,dcla-row-1893,Requires manual review
,ProLine Roofing,,-74.1137795,40.5575319,481 Mill Road,https://www.proline-roofing.com,OpenStreetMap,node/11721813878,Requires manual review
,"Promote Art Works, Inc.",,-73.989828,40.68765,"123 Smith Street, Brooklyn, 11201",,NYC DCLA,dcla-row-1896,Requires manual review
,ProPublica,,-74.004903,40.7253658,155 Avenue of the Americas,https://www.propublica.org/,OpenStreetMap,node/11210299208,Requires manual review
,Prospect Hill Senior Center,,-73.989165,40.663323,"283 prospect avenue, brooklyn, 11215",,NYC DCLA,dcla-row-1898,Requires manual review
,"Prospect Park Alliance, Inc.",,-73.974508,40.667391,"95 Prospect Park W, Brooklyn, 11215",,NYC DCLA,dcla-row-1899,Requires manual review
,"Prospect Theater Company, Inc.",,-73.992417,40.753612,"520 8th Avenue, New York, 10018",,NYC DCLA,dcla-row-1900,Requires manual review
,PROTOCINEMA INC,,-73.999073,40.711849,"31 Madison Str. 2b, NEW YORK, 10038",,NYC DCLA,dcla-row-1901,Requires manual review
,Proton Electric,,-74.0203496,40.6338843,,,OpenStreetMap,node/10771646589,Requires manual review
,"Providence Productions International, Inc.",,-73.994872,40.69496,"115 Montague Street, 8C, Brooklyn, 11201",,NYC DCLA,dcla-row-1902,Requires manual review
,"Public Art Fund, Inc.",,-73.975584,40.760324,"1 East 53rd Street, New York, 10022",,NYC DCLA,dcla-row-1905,Design-related name in DCLA Visual Arts discipline
,Public Policy Lab,,-73.986587,40.704313,"20 Jay St, Suite 203, Brooklyn, 11201",,NYC DCLA,dcla-row-1907,DCLA Architecture/Design discipline
,"Publicolor, Inc.",,-73.984513,40.75009,"20 West 36 Street, New York, 10018",,NYC DCLA,dcla-row-1906,DCLA Architecture/Design discipline
,"Puerto Rican Workshop, Inc.",,-73.946558,40.791881,"1680 Lexington Avenue, New York, 10029",,NYC DCLA,dcla-row-1908,Requires manual review
,"Pulse Ensemble Theatre, Inc.",,-73.99154,40.75224,"248 West 35th Street, 15th Floor, New York, 10001",,NYC DCLA,dcla-row-1909,Requires manual review
,"Puppet Works, Inc.",,-73.981507,40.670966,"338 6th Avenue, Brooklyn, 11215",,NYC DCLA,dcla-row-1912,Requires manual review
,"Puppetry Arts Theatre, Inc.",,-73.981292,40.667253,"320 7th Avenue, Brooklyn, 11215",,NYC DCLA,dcla-row-1910,Requires manual review
,Puppetry in Practice Inc.,,-73.952667,40.63176,"2900 Bedford Avenue, James Hall 0712, Brooklyn College, Brooklyn, 11210",,NYC DCLA,dcla-row-1911,Requires manual review
,Purelements: An Evolution in Dance,,-73.920384,40.678793,"1958 Fulton Street, Brooklyn, 11233",,NYC DCLA,dcla-row-1913,Requires manual review
,Purslane,,-73.9863857,40.6820537,,https://www.purslane.com,OpenStreetMap,node/5182727106,Requires manual review
,QCC Art Gallery,,-73.7576914,40.7556438,,,OpenStreetMap,node/8220642038,Design-related museum or gallery
,Qi Shu Fang Peking Opera Association,,-73.860272,40.689531,"80-31 88th Road, Queens, 11421",,NYC DCLA,dcla-row-1914,Requires manual review
,Qlty-Life,,-73.9435804,40.7274414,240 Norman Street,,OpenStreetMap,node/5190573289,Requires manual review
,QMAD Queens Media Arts Development,,-73.873454,40.752596,"35-05 94th Street, Jackson Heights, 11372, 11372",,NYC DCLA,dcla-row-1915,Requires manual review
,QPL North Forest Park,,-73.8536716,40.7111909,98-27 Metropolitan Avenue,https://www.queenslibrary.org/about-us/locations/north-forest-park,OpenStreetMap,way/248698194,Requires manual review
,Quality Stainless Steel,,-74.0101248,40.6547384,218 39th Street,http://www.qualitystainlesssteel.com,OpenStreetMap,way/249605243,Requires manual review
,Quality Woodworking Corp,,-73.9850392,40.6809693,260 Butler Street,http://qualitywoodworkingcorp.com,OpenStreetMap,way/1250317788,OpenStreetMap craft/workshop tag
,"Qubit New Music, Inc.",,-73.971943,40.687513,"147A Lafayette Avenue, Brooklyn, 11238",,NYC DCLA,dcla-row-1917,Requires manual review
,"Queen's Theatre Company, Inc.",,-73.989637,40.756582,"Times Square Station, New York, 10108",,NYC DCLA,dcla-row-1918,Requires manual review
,Queens Borough Public Library,,-73.9025768,40.7051656,20-12 Madison Street,https://www.queenslibrary.org/about-us/locations/ridgewood,OpenStreetMap,way/250447770,Requires manual review
,"Queens Botanical Garden Society, Inc.",,-73.826092,40.751508,"43-50 Main Street, Flushing, 11355",,NYC DCLA,dcla-row-1922,Requires manual review
,Queens Brewery,,-73.9040723,40.6949358,15-39 Covert Street,https://www.queensbrewery.com/,OpenStreetMap,node/5476739551,Requires manual review
,"Queens College Foundation, Inc.",,-73.814703,40.736707,"65-30 Kissena Boulevard, Flushing, 11367",,NYC DCLA,dcla-row-1923,Requires manual review
,"Queens College, City University of New York",,-73.8194795,40.7366106,65 30 Kissena Boulevard,https://www.qc.cuny.edu/,OpenStreetMap,way/381275402,Requires manual review
,Queens Community Civic Corporation,,-73.831636,40.729912,"68-01 A  136 Street, Flushing, 11367",,NYC DCLA,dcla-row-1924,Requires manual review
,Queens Council on the Arts,,-73.955155,40.745886,"5-11 47th Avenue, Queens, 11101",,NYC DCLA,dcla-row-1925,Requires manual review
,Queens Historical Society,,-73.823649,40.763513,"143-35 37th Ave, Flushing, 11354",,NYC DCLA,dcla-row-1926,Requires manual review
,"Queens Jewish Community Council, Inc.",,-73.832351,40.713909,"119-45 Union Tpke, Forest Hills, 11375",,NYC DCLA,dcla-row-1927,Requires manual review
,Queens Lesbian and Gay Community Center Inc.,,-73.889702,40.749193,"76-11 37 Avenue, 2nd floor, Jackson Heights, 11372",,NYC DCLA,dcla-row-1929,Requires manual review
,Queens Library,,-73.8377398,40.5794003,116-15 Rockaway Beach Boulevard,https://www.queenslibrary.org/about-us/locations/seaside,OpenStreetMap,way/285071641,Requires manual review
,Queens Library - Sunnyside Branch,,-73.9216803,40.7408166,43-06 Greenpoint Avenue,https://www.queenslibrary.org/about-us/locations/sunnyside,OpenStreetMap,way/280348649,Requires manual review
,Queens Library at Arverne,,-73.7840396,40.5931451,312 Beach 54th Street,https://www.queenslibrary.org/about-us/locations/arverne,OpenStreetMap,way/285038241,Requires manual review
,Queens Library at Fresh Meadows,,-73.7822668,40.7415511,193-20 Horace Harding Expressway Sr S;Horace Harding Expressway,https://www.queenslibrary.org/about-us/locations/fresh-meadows,OpenStreetMap,way/248518964,Requires manual review
,Queens Library at Hillcrest,,-73.7819106,40.7292619,187-05 Union Turnpike,https://www.queenslibrary.org/about-us/locations/hillcrest,OpenStreetMap,way/248391250,Requires manual review
,Queens Library at Hollis,,-73.762308,40.7201836,202-05 Hillside Avenue,https://www.queenslibrary.org/about-us/locations/hollis,OpenStreetMap,way/241192946,Requires manual review
,Queens Library at Long Island City,,-73.9393033,40.7578141,37-44 21st Street,https://www.queenslibrary.org/about-us/locations/long-island-city,OpenStreetMap,way/280642211,Requires manual review
,Queens Library at Mitchell-Linden,,-73.826842,40.7690519,31-32 Union Street,https://www.queenslibrary.org/about-us/locations/mitchell-linden,OpenStreetMap,node/10948389845,Requires manual review
,Queens Library at Penninsula,,-73.8160618,40.5858386,92-25 Rockaway Beach Boulevard,https://www.queenslibrary.org/about-us/locations/peninsula,OpenStreetMap,way/285067417,Requires manual review
,Queens Library at Windsor Park,,-73.755682,40.7344916,79-50 Bell Boulevard,https://www.queenslibrary.org/about-us/locations/windsor-park,OpenStreetMap,way/248572389,Requires manual review
,Queens Museum,,-73.8467443,40.7458698,,https://queensmuseum.org,OpenStreetMap,way/284856409,Design-related museum or gallery
,Queens Public Library,,-73.8107175,40.7885316,151-10 14th Road,https://www.queenslibrary.org/about-us/locations/whitestone,OpenStreetMap,way/284640944,Requires manual review
,Queens Public Library at Astoria,,-73.9287057,40.7723807,14-01 Astoria Boulevard,https://www.queenslibrary.org/about-us/locations/astoria,OpenStreetMap,way/221190748,Requires manual review
,Queens Public Library at Auburndale,,-73.7963428,40.7737413,25-55 Francis Lewis Boulevard,https://www.queenslibrary.org/about-us/locations/auburndale,OpenStreetMap,way/284542773,Requires manual review
,Queens Public Library at Baisley Park,,-73.7916651,40.6803129,117-11 Sutphin Boulevard,https://www.queenslibrary.org/about-us/locations/baisley-park,OpenStreetMap,way/282372656,Requires manual review
,Queens Public Library at Bay Terrace,,-73.7683644,40.760136,214-20 Northern Boulevard,https://www.queenslibrary.org/about-us/locations/bayside,OpenStreetMap,way/284427030,Requires manual review
,Queens Public Library at Bay Terrace,,-73.7770126,40.7825379,18-36 Bell Boulevard,https://www.queenslibrary.org/about-us/locations/bay-terrace,OpenStreetMap,way/284634190,Requires manual review
,Queens Public Library at Bellerose,,-73.7170965,40.7351585,250-06 Hillside Avenue,https://www.queenslibrary.org/about-us/locations/bellerose,OpenStreetMap,way/248537731,Requires manual review
,Queens Public Library at Briarwood,,-73.8194766,40.7100387,8512 Main Street,https://www.queenslibrary.org/about-us/locations/briarwood,OpenStreetMap,way/283186040,Requires manual review
,Queens Public Library at Broad Channel,,-73.8200531,40.6007331,16-26 Cross Bay Boulevard,https://www.queenslibrary.org/about-us/locations/broad-channel,OpenStreetMap,way/285046697,Requires manual review
,Queens Public Library at Broadway,,-73.9186162,40.7585417,40-20 Broadway,https://www.queenslibrary.org/about-us/locations/broadway,OpenStreetMap,way/280570638,Requires manual review
,Queens Public Library at Cambria Heights,,-73.7396242,40.6947831,218-13 Linden Boulevard,,OpenStreetMap,node/368050015,Requires manual review
,Queens Public Library at Central,,-73.7946027,40.7078702,89-11 Merrick Boulevard,https://www.queenslibrary.org/about-us/locations/central-library,OpenStreetMap,way/248591434,Requires manual review
,Queens Public Library at Corona,,-73.8619802,40.7508904,38-23 104th Street,https://www.queenslibrary.org/about-us/locations/corona,OpenStreetMap,way/284702356,Requires manual review
,Queens Public Library at Douglaston/Little Neck,,-73.7382341,40.7682218,249-01 Northern Boulevard,https://www.queenslibrary.org/about-us/locations/douglaston,OpenStreetMap,way/284734104,Requires manual review
,Queens Public LIbrary at East Elmhurst,,-73.8737924,40.7624444,95-06 Astoria Boulevard,https://www.queenslibrary.org/about-us/locations/east-elmhurst,OpenStreetMap,way/284728531,Requires manual review
,Queens Public Library at East Flushing,,-73.7843046,40.7575442,196-36 Northern Boulevard,https://www.queenslibrary.org/about-us/locations/east-flushing,OpenStreetMap,way/284475343,Requires manual review
,Queens Public Library at Elmhurst,,-73.876878,40.7385326,86-07 Broadway,https://www.queenslibrary.org/about-us/locations/elmhurst,OpenStreetMap,way/380135553,Requires manual review
,Queens Public Library at Far Rockaway,,-73.7525053,40.6043463,16-37 Central Avenue,https://queenslibrary.org/about-us/locations/far-rockaway,OpenStreetMap,way/285026847,Requires manual review
,Queens Public Library at Far Rockaway Teen Library,,-73.753568,40.6025152,2002 Cornaga Avenue,https://queenslibrary.org/about-us/locations/far-rockaway-teen,OpenStreetMap,way/285024977,Requires manual review
,Queens Public Library at Flushing,,-73.8288414,40.7577932,41-17 Main Street,https://www.queenslibrary.org/about-us/locations/flushing,OpenStreetMap,way/284622538,Requires manual review
,Queens Public Library at Forest Hills,,-73.8430179,40.7221584,108-19 71st Avenue,https://www.queenslibrary.org/about-us/locations/forest-hills,OpenStreetMap,way/250564818,Requires manual review
,Queens Public Library at Glen Oaks,,-73.7148438,40.7451464,256-04 Union Turnpike,https://www.queenslibrary.org/about-us/locations/glen-oaks,OpenStreetMap,way/247696889,Requires manual review
,Queens Public Library at Rochdale Village,,-73.770525,40.6728863,169-09 137th Avenue,https://www.queenslibrary.org/about-us/locations/rochdale-village,OpenStreetMap,way/283044063,Requires manual review
,Queens Public Library at Woodhaven,,-73.861446,40.6945406,85-41 Forest Parkway,https://www.queenslibrary.org/about-us/locations/woodhaven,OpenStreetMap,way/264615613,Requires manual review
,Queens Public Library at Woodside,,-73.9097738,40.745355,54-22 Skillman Avenue,https://www.queenslibrary.org/about-us/locations/woodside,OpenStreetMap,way/280372601,Requires manual review
,Queens Public Library Kew Gardens Hills,,-73.8207498,40.7259588,72-33 Vleigh Place,https://www.queenslibrary.org/branch/Kew%20Gardens%20Hills?filters=ev_loc:092200000&CSRT=15664127243825802593,OpenStreetMap,way/248338052,Requires manual review
,Queens Symphony Orchestra,,-73.814703,40.736707,"65-30 Kissena Boulevard, Flushing, 11367",,NYC DCLA,dcla-row-1932,Requires manual review
,"Queens Theatre in the Park, Inc.",,-73.844339,40.744535,"14 United Nations Avenue South, Queens, 11368",,NYC DCLA,dcla-row-1933,Requires manual review
,Queens Village Branch Queens Borough Public Library,,-73.7390444,40.7198848,94-11 217th Street,https://www.queenslibrary.org/about-us/locations/queens-village,OpenStreetMap,way/283218784,Requires manual review
,Queensboro Dance Festival Inc.,,-73.91605,40.7422,"4516 49th St 3A, Woodside, 11377",,NYC DCLA,dcla-row-1919,Requires manual review
,Queensboro Hill Branch Queens Borough Public Library,,-73.8251517,40.7429227,60-05 Main Street,https://www.queenslibrary.org/about-us/locations/queensboro-hill,OpenStreetMap,way/284615866,Requires manual review
,Queensborough Community College - City University of New York,,-73.7571845,40.7554669,222-05 56th Avenue,https://www.qcc.cuny.edu/,OpenStreetMap,way/381539599,Requires manual review
,"Queensborough Community College Auxiliary Enterprise Association, Inc.",,-73.756468,40.753932,"222-05 56th Avenue, Oakland Gardens, 11364",,NYC DCLA,dcla-row-1920,Requires manual review
,"Queensborough Community College Fund, Inc.",,-73.756468,40.753932,"22205 56th Avenue, Bayside, 11364",,NYC DCLA,dcla-row-1921,Requires manual review
,"Queer Big Apple Corps, Inc.",,-73.991549,40.735453,"5 Union Square W, New York, 10003",,NYC DCLA,dcla-row-1935,Requires manual review
,"Queer Urban Orchestra, Inc.",,-73.999188,40.749416,"296 9th Ave, New York, 10001",,NYC DCLA,dcla-row-1936,Requires manual review
,Queer/Art Inc.,,-73.987401,40.728956,"140 2nd Ave, New York, 10003",,NYC DCLA,dcla-row-1934,Requires manual review
,"Quest Youth Organization, Inc.",,-73.94922,40.664007,"400 Empire Boulevard, Brooklyn, 11225",,NYC DCLA,dcla-row-1937,Requires manual review
,Quick Repair,,-73.9826011,40.7275982,151 Avenue A,,OpenStreetMap,node/12327528823,Requires manual review
,Quinn Library,,-73.9845162,40.7711658,140 West 62nd Street,https://www.fordham.edu/info/27156/libraries,OpenStreetMap,node/8695222689,Requires manual review
,"Quintet of the Americas, Inc.",,-73.747065,40.771316,"15 Circle Road, Douglaston, 11363",,NYC DCLA,dcla-row-1938,Requires manual review
,R&R Auto Locksmith Service,,-73.8786812,40.8714321,3083 Decatur Avenue,,OpenStreetMap,way/276386224,Requires manual review
,R&R Auto Locksmith Service,,-73.8774339,40.8710518,3099 Webster Avenue,,OpenStreetMap,way/276386256,Requires manual review
,R. McGlynn Plumbing Corp.,,-74.1176082,40.6290566,,,OpenStreetMap,node/11667208407,Requires manual review
,R.B. Mechanical,,-74.0727865,40.6164376,,,OpenStreetMap,node/13039825071,Requires manual review
,RAA,,-73.8374983,40.5811519,,,OpenStreetMap,node/7194157435,Requires manual review
,Rabbi Edward E. Klein Memorial Library,,-73.9788889,40.7738889,,,OpenStreetMap,node/368050526,Requires manual review
,Rabbinical Seminary of America,,-73.8171326,40.723051,76-01 147th St,,OpenStreetMap,way/248334158,Requires manual review
,Rabbit Hole Ensemble,,-73.97325,40.638928,"415 Ocean Parkway, Brooklyn, 11218",,NYC DCLA,dcla-row-1939,Requires manual review
,Rachel Uffner,,-73.984974,40.7209311,170 Suffolk Street,,OpenStreetMap,node/4764733060,Requires manual review
,"Racing Thoughts, Inc.",,-73.966946,40.672887,"41 Eastern Parkway Apt. 9A, Brooklyn, 11238",,NYC DCLA,dcla-row-1940,Requires manual review
,Radant Plumbing & Heating,,-73.9851999,40.6663007,497 6th Avenue,,OpenStreetMap,node/5526341731,Requires manual review
,Radical Evolution Performance Collective,,-73.952313,40.657723,"235 Hawthorne St., Brooklyn, 11225",,NYC DCLA,dcla-row-1942,Requires manual review
,"Radio Diaries, Inc.",,-73.986587,40.704313,"20 Jay Street, New York, 11201",,NYC DCLA,dcla-row-1943,Requires manual review
,"Radio Foundation, Inc.",,-73.968055,40.787289,"1 West 89th Street, New York, 10024",,NYC DCLA,dcla-row-1944,Requires manual review
,"RadioHole, Inc.",,-74.009205,40.736095,"155 Bank St, New York, 10014",,NYC DCLA,dcla-row-1945,Requires manual review
,Raga Massive Inc.,,-73.965505,40.676971,"323 Prospect Place, Brooklyn, 11238",,NYC DCLA,dcla-row-1946,Requires manual review
,Ramon Tailor Shop,,-73.992398,40.718979,110 Forsyth Street,,OpenStreetMap,node/12986489701,Requires manual review
,"Randall's Island Park Alliance, Inc.",,-73.923827,40.792269,"10 Central Road, New York, 10035",,NYC DCLA,dcla-row-1948,Requires manual review
,Randolph Beer DUMBO,,-73.9875274,40.7005204,82 Prospect Street,https://www.randolphbeer.com/,OpenStreetMap,node/5585278021,Requires manual review
,"Random Access Music, Ltd.",,-73.933459,40.763387,"3368 21st St., Astoria, 11106",,NYC DCLA,dcla-row-1949,Requires manual review
,Ranjha Mott Cleaners & Tailor,,-73.993905,40.7250489,,,OpenStreetMap,node/12681040946,Requires manual review
,Rapid Signs & Graphics,,-73.9432947,40.6296952,3401 Avenue I,,OpenStreetMap,node/11944545656,Requires manual review
,"Rattapallax, Incorporated",,-73.982451,40.739811,"330 3rd Avenue, New York, 10010",,NYC DCLA,dcla-row-1950,Requires manual review
,"Rattlestick Productions, Inc.",,-74.001855,40.736027,"224 Waverly Place, New York, 10014",,NYC DCLA,dcla-row-1951,Requires manual review
,"Reach Into Cultural Heights, Inc.",,-73.799278,40.705199,"90-04 161st St., Jamaica, 11432",,NYC DCLA,dcla-row-1953,Requires manual review
,"Reaching for the Arts, Inc.",,-73.938081,40.851407,"482 FORT WASHINGTON AVE, #2D, New York, 10033",,NYC DCLA,dcla-row-1952,Requires manual review
,Realty Collective,,-74.013032,40.6770631,,https://realtycollective.com,OpenStreetMap,node/10730995945,Requires manual review
,Recess,,-73.9678589,40.6973685,,https://recessart.org,OpenStreetMap,node/13357743372,Requires manual review
,"Recess Activities, Inc.",,-73.967655,40.697267,"46 Washington Avenue, Brooklyn, 11205",,NYC DCLA,dcla-row-1954,Requires manual review
,"Recording Artists' Development, Inc.",,-74.000393,40.733645,"17 Gay Street #8, New York, 10014",,NYC DCLA,dcla-row-1955,Requires manual review
,"Rector, Church Wardens, Vestrymembers of the Church of St. Luke in the Field",,-74.006498,40.732522,"487 Hudson St, New York, 10014",,NYC DCLA,dcla-row-1956,Requires manual review
,"Red Bull Theater, Inc.",,-73.996467,40.742949,"191 SEVENTH AVENUE, NEW YORK, 10011",,NYC DCLA,dcla-row-1957,Requires manual review
,Red Cap Exterminating,,-73.921417,40.8281722,930 Grand Concourse,https://redcapexterminating.com/,OpenStreetMap,node/11015438685,Requires manual review
,"Red Fern Theatre Company, Inc.",,-73.976721,40.74842,"160 East 38th Street, #10D, New York, 10016",,NYC DCLA,dcla-row-1958,Requires manual review
,Red Hook Art Project,,-74.011033,40.6787705,,https://www.redhookartproject.org,OpenStreetMap,node/2827554067,OpenStreetMap arts-centre tag
,"Red Hook Art Project, Inc.",,-74.01114,40.678839,"291 Van Brunt Street, Brooklyn, 11231",,NYC DCLA,dcla-row-1960,Requires manual review
,Red Hook Cidery,,-74.0189849,40.6776724,,,OpenStreetMap,node/13811689318,Requires manual review
,Red Hook Labs,,-74.0104546,40.6801441,133 Imlay Street,,OpenStreetMap,way/278377202,OpenStreetMap arts-centre tag
,Red Light Contemporary Music,,-73.970719,40.692508,"171 Clermont Ave, Brooklyn, 11205",,NYC DCLA,dcla-row-1961,Requires manual review
,Red Monkey Theater Group,,-73.806978,40.873618,"895 Shore Road, Bronx, 10464",,NYC DCLA,dcla-row-1962,Requires manual review
,"Red Umbrella Project, Inc.",,-73.993226,40.743097,"101 West 23rd St, New York, 10011",,NYC DCLA,dcla-row-1963,Requires manual review
,Redeemer City to City,,-73.9764332,40.764332,57 West 57th Street,https://redeemercitytocity.com,OpenStreetMap,node/10823680937,Requires manual review
,Redhawk Indian Arts Council,,-73.992173,40.644165,"1022 39th St, Brooklyn, 11219",,NYC DCLA,dcla-row-1959,Requires manual review
,Redhook Takeout,,-74.008973,40.6815089,,,OpenStreetMap,node/10908130709,Requires manual review
,Redline Screen Printing,,-74.0183134,40.6447136,5518 3rd Avenue,,OpenStreetMap,way/249587189,OpenStreetMap craft/workshop tag
,"Reel Lives, Inc.",,-73.976323,40.723308,"101 Avenue D, New York, 10009",,NYC DCLA,dcla-row-1964,Requires manual review
,Reena Spauldings Fine Art,,-73.9899544,40.7139131,165 East Broadway,https://www.reenaspaulings.com/,OpenStreetMap,node/6281938397,Design-related museum or gallery
,"Regina Opera Company, Inc.",,-73.971518,40.637179,"599 E 7th Street (Apt 1-A), Brooklyn, 11218",,NYC DCLA,dcla-row-1966,Requires manual review
,Regional Plan Association,,-73.988627,40.734163,"4 Irving Place, New York, 10003",,NYC DCLA,dcla-row-1967,Requires manual review
,Rego Park Branch Queens Borough Public Library,,-73.8645051,40.7273145,91-41 63rd Drive,https://www.queenslibrary.org/about-us/locations/rego-park,OpenStreetMap,way/247903854,Requires manual review
,"Relationship Performance and Art Group, Inc.",,-73.978868,40.681391,"100 Saint Marks Place apt 7, New York, 10009",,NYC DCLA,dcla-row-1968,Requires manual review
,Reliable Group,,-74.1285861,40.6361689,,,OpenStreetMap,node/13191522656,Requires manual review
,Remote Theater Project,,-73.975303,40.642222,"406 East 5th Street, Brooklyn, 11218",,NYC DCLA,dcla-row-1971,Requires manual review
,Renaissance Youth Center,,-73.906233,40.830224,"3485 Third Avenue, Bronx, 10456",,NYC DCLA,dcla-row-1972,Requires manual review
,Renee and Chaim Gross Foundation,,-73.998701,40.728377,"526 LaGuardia Place, New York, 10012",,NYC DCLA,dcla-row-1973,Requires manual review
,Reno Electrical,,-74.0317356,40.6209839,305 90th Street,,OpenStreetMap,node/11776251813,Requires manual review
,Repair Wiz,,-73.9068406,40.7735776,37-21 Ditmars Boulevard,,OpenStreetMap,node/5451778257,Requires manual review
,"Repast Ensemble, Inc.",,-73.916768,40.74809,"39-44 47th St, Sunnyside, 11104",,NYC DCLA,dcla-row-1974,Requires manual review
,Reservoir Art Space,,-73.9066092,40.7055636,659 Woodward Avenue,,OpenStreetMap,node/5364831590,OpenStreetMap arts-centre tag
,Residency Unlimited,,-73.9962854,40.6819568,,https://residencyunlimited.org,OpenStreetMap,node/9788860643,OpenStreetMap arts-centre tag
,"Residency Unlimited, Inc.",,-73.996095,40.681983,"360 Court Street, Unit #4, Brooklyn, 11231",,NYC DCLA,dcla-row-1976,Requires manual review
,"Resident Acting Company, Inc.",,-73.992031,40.721675,"187 Chrystie St., NEW YORK, 10002",,NYC DCLA,dcla-row-1977,Requires manual review
,Resobox,,-73.9390234,40.7512687,41-26 27th Street,https://www.resobox.com,OpenStreetMap,node/5406442090,Requires manual review
,Restless Books Inc,,-73.987671,40.674909,"232 3rd St, Brooklyn, 11215",,NYC DCLA,dcla-row-1978,Requires manual review
,Reverend Linnette C. Williamson Memorial Park Association,,-73.942346,40.809769,"54 West 129th Street, New York, 10027",,NYC DCLA,dcla-row-1979,Requires manual review
,"Reverie Productions, Inc.",,-73.992417,40.753612,"520 8th Avenue, New York, 10018",,NYC DCLA,dcla-row-1980,Requires manual review
,Reversing The Projections. Inc,,-73.762513,40.698506,"113-35 Farmers Boulevard, Saint Albans, 11412",,NYC DCLA,dcla-row-1981,Requires manual review
,Rhizome,,-73.9927703,40.7223303,235 Bowery,https://rhizome.org,OpenStreetMap,node/6234635908,Design-related community or association
,Rhizome,,-73.993225,40.722424,"235 Bowery, New York, 10002",,NYC DCLA,dcla-row-1982,Requires manual review
,"Rhymes With Opera, Inc.",,-73.93638,40.853536,"45 Overlook Terrace Apt 4A, New York, 10033",,NYC DCLA,dcla-row-1983,Requires manual review
,Rhythm N Dance LLC,,-73.798437,40.704025,"161-04 Jamaica Ave, Jamaica, 11432",,NYC DCLA,dcla-row-1984,Requires manual review
,Ricardo's Iron Work,,-73.9879264,40.682152,,,OpenStreetMap,node/7143219862,Requires manual review
,Ricco/Maresca Gallery,,-74.0068656,40.7465171,529 West 20th Street,https://www.riccomaresca.com,OpenStreetMap,node/10873196747,Requires manual review
,Rice To Riches,,-73.995796,40.72185,,,OpenStreetMap,node/2166137636,Requires manual review
,Richard Allen Center for Culture and Art,,-74.001508,40.707712,"40 Peck Slip, New York, 10038",,NYC DCLA,dcla-row-1985,Requires manual review
,"Richard Gilder Center for Science, Education, and Innovation",,-73.9746411,40.7815797,,https://www.amnh.org/about/gilder-center,OpenStreetMap,node/10172954431,Requires manual review
,Richard Taittinger Gallery,,-73.987787,40.7209094,,,OpenStreetMap,node/11196495052,Requires manual review
,Richmond County Orchestra,,-74.090946,40.627499,"610 Victory Blvd., Staten Island, 10301",,NYC DCLA,dcla-row-1987,Requires manual review
,Richmond Hill Branch Queens Borough Public Library,,-73.8316287,40.7007518,118-14 Hillside Avenue,https://www.queenslibrary.org/about-us/locations/richmond-hill,OpenStreetMap,way/282345592,Requires manual review
,Richmond Hill Lumber & Supply,,-73.8310944,40.692983,,,OpenStreetMap,node/11870018276,Requires manual review
,Richmondtown Library,,-74.138546,40.5665358,200 Clarke Avenue,https://www.nypl.org/locations/richmondtown,OpenStreetMap,way/248270676,Requires manual review
,Rick Wester Fine Art,,-74.0041806,40.7500174,526 West 26th Street,https://www.rickwesterfineart.com,OpenStreetMap,node/10859974140,Design-related museum or gallery
,Rico Pollo 1 Ridgewood,,-73.9072579,40.7001331,55-37 Myrtle Avenue,http://www.ricopollorestaurant.com/,OpenStreetMap,node/5540447973,Requires manual review
,Ridge Chorale Inc.,,-74.034372,40.63452,"80 73rd Street, Brooklyn, 11209",,NYC DCLA,dcla-row-1988,Requires manual review
